date,Battery (Charging) -  GWh,Pumps -  GWh,Coal (Brown) -  GWh,Coal (Black) -  GWh,Bioenergy (Biogas) -  GWh,Bioenergy (Biomass) -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Gas (Waste Coal Mine) -  GWh,Battery (Discharging) -  GWh,Hydro -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biogas) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Pumps Market Value - AUD,Coal (Brown) Market Value - AUD,Coal (Black) Market Value - AUD,Bioenergy (Biogas) Market Value - AUD,Bioenergy (Biomass) Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Gas (Waste Coal Mine) Market Value - AUD,Battery (Discharging) Market Value - AUD,Hydro Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
2024-02-26,-2.42,-3.39,97.17,270.10,0.22,0.37,1.06,1.21,13.74,6.01,0.38,1.29,1.41,29.24,61.52,54.50,85.62,116287.00,247143.00,3.94,83.97,1057.00,859.10,8194.00,4395.00,327.80,921.90,613.68,245.03,63293.00,240096.00,3362804.00,84824331.00,22905.00,210236.00,2271896.00,61486.00,11539637.00,9262555.00,31713.00,577791.00,910313.00,6365487.00,5082895.00,6171829.00,8872146.00
2024-02-27,-1.79,-2.44,94.66,278.40,0.62,0.18,0.11,4.29,16.05,6.51,0.96,1.30,2.03,37.55,60.93,55.22,73.83,112389.00,254554.00,11.11,41.79,146.40,2846.00,9211.00,4979.00,836.30,930.30,614.17,109.13,57708.00,198050.00,6386926.00,27491790.00,54902.00,20777.00,254771.00,2128285.00,4763282.00,2701803.00,850717.00,139862.00,776304.00,3510473.00,5296293.00,4644349.00,7035890.00
2024-02-28,-2.15,-4.39,95.05,271.60,0.63,0.00,0.00,4.26,17.11,7.82,0.71,1.29,1.55,36.49,104.80,55.04,78.16,112627.00,248837.00,11.38,0.00,5.09,2683.00,9855.00,5576.00,621.70,922.60,570.58,85.60,62207.00,247831.00,6130457.00,25952687.00,57572.00,0.00,716.40,434083.00,2140849.00,1282838.00,93620.00,119890.00,228751.00,3672581.00,6617228.00,3343815.00,4518281.00
2024-02-29,-2.07,-3.50,96.90,284.90,0.54,0.15,1.28,3.65,31.16,13.38,1.77,1.18,1.42,47.11,63.26,52.73,83.26,114922.00,260815.00,9.76,33.45,1220.00,2369.00,16795.00,9712.00,1549.00,845.20,602.96,556.40,260741.00,186917.00,6445222.00,183608478.00,603941.00,93606.00,1883083.00,413176.00,16424696.00,21729899.00,238794.00,305251.00,1793567.00,48131672.00,11752583.00,22138233.00,28126507.00
2024-03-01,-1.78,-5.02,97.68,284.00,0.64,0.34,0.00,1.58,22.11,4.66,1.95,1.23,1.68,35.12,57.91,55.67,82.97,116106.00,259915.00,11.54,78.36,0.56,1121.00,13092.00,3506.00,1707.00,880.20,618.68,93.21,70749.00,282841.00,7144770.00,27588690.00,60475.00,34326.00,83.07,148415.00,2627580.00,677956.00,245155.00,116386.00,214675.00,4462953.00,5200487.00,3116719.00,3795576.00
2024-03-02,-1.89,-4.91,89.88,258.40,0.31,0.29,0.00,0.70,15.61,3.72,0.47,1.22,1.56,25.96,61.29,48.08,74.00,107028.00,236843.00,5.55,66.37,0.07,492.90,9020.00,2730.00,410.40,871.90,622.04,72.21,1538.00,128235.00,3724719.00,20896331.00,23765.00,26490.00,2.65,11127.00,1902998.00,630767.00,47260.00,90439.00,203627.00,2624735.00,3439098.00,1369521.00,185015.00
2024-03-03,-1.77,-5.62,84.21,249.40,0.35,0.31,0.00,0.93,13.35,4.05,0.00,1.19,1.00,19.65,79.21,44.66,74.83,100347.00,228648.00,6.30,71.09,0.04,658.20,8021.00,2963.00,0.00,853.30,603.73,62.75,-25735.00,292861.00,-327825.00,22324328.00,21648.00,39010.00,0.60,-9113.00,1935978.00,691915.00,0.00,126099.00,92455.00,1259366.00,1840994.00,2090153.00,1185273.00
2024-03-04,-1.59,-3.20,85.22,260.80,0.56,0.32,0.00,1.09,14.26,2.78,0.71,1.29,1.36,25.75,73.06,50.97,76.83,101515.00,239104.00,10.15,73.64,0.11,776.10,8182.00,2193.00,621.50,913.10,598.75,66.80,-4582.00,199335.00,1678859.00,21035788.00,34946.00,32046.00,13.58,73229.00,1572524.00,302436.00,101491.00,126580.00,142583.00,1615016.00,2951944.00,3225701.00,6247309.00
2024-03-05,-1.85,-5.15,98.03,250.40,0.56,0.25,0.00,2.12,15.69,4.58,0.95,1.31,1.34,36.50,50.87,56.16,81.66,116522.00,229432.00,10.08,56.39,4.20,1499.00,8880.00,3442.00,827.40,933.70,609.36,73.93,70738.00,181595.00,6563652.00,18879951.00,39698.00,19783.00,581.20,200056.00,1630525.00,562066.00,133053.00,91947.00,152966.00,3386587.00,3790206.00,2453185.00,3169542.00
2024-03-06,-1.47,-3.01,102.40,252.10,0.61,0.32,0.00,1.37,18.12,7.90,1.31,1.46,1.41,37.73,50.08,51.66,84.85,121804.00,231689.00,10.95,73.81,0.22,973.20,9994.00,5489.00,1149.00,1024.00,613.35,89.98,96841.00,111421.00,9028099.00,22589456.00,55793.00,25509.00,11.69,137563.00,1886899.00,873427.00,157431.00,117280.00,174677.00,3845594.00,4637744.00,3266893.00,5318326.00
2024-03-07,-1.81,-3.01,92.15,247.20,0.56,0.27,0.07,2.12,9.36,7.30,0.15,1.61,1.08,31.98,85.71,57.35,85.14,109669.00,224821.00,10.02,62.96,46.14,1504.00,4605.00,4460.00,134.30,1111.00,561.25,66.26,19091.00,134408.00,3461338.00,19874672.00,37210.00,27743.00,2941.00,67059.00,1041323.00,676880.00,15487.00,135985.00,120384.00,2593969.00,4556085.00,2145886.00,2063158.00
2024-03-08,-1.51,-3.14,94.72,256.70,0.46,0.38,0.11,2.75,12.25,11.65,0.67,1.66,1.46,44.21,64.88,56.62,83.60,111759.00,233554.00,8.29,86.43,156.90,1948.00,6762.00,7575.00,588.30,1142.00,579.45,107.54,88318.00,164401.00,9230928.00,28067148.00,39172.00,39884.00,34684.00,398120.00,2178308.00,1782552.00,151382.00,165769.00,285188.00,5081536.00,6269881.00,4499585.00,6667105.00
2024-03-09,-1.83,-5.92,87.10,235.40,0.35,0.16,0.07,6.63,14.00,10.26,1.27,1.54,1.51,36.50,99.94,52.67,84.71,102836.00,215555.00,6.30,35.67,107.90,4271.00,7704.00,6671.00,1112.00,1067.00,543.55,80.01,3774.00,25345.00,7149736.00,19296499.00,26871.00,12052.00,19181.00,903325.00,1705689.00,1432306.00,207364.00,101809.00,263502.00,3911484.00,6796906.00,1363296.00,1595765.00
2024-03-10,-1.89,-6.25,87.27,230.00,0.35,0.00,0.11,7.46,13.47,12.97,1.53,1.48,1.43,42.01,98.60,54.45,81.87,103094.00,210622.00,6.29,0.00,157.60,4805.00,7415.00,9349.00,1341.00,1022.00,540.62,93.82,41568.00,46453.00,9602688.00,18736459.00,25618.00,0.00,54616.00,1700773.00,2370353.00,2947492.00,387052.00,93899.00,427921.00,5724725.00,5500757.00,2536578.00,4310098.00
2024-03-11,-1.95,-4.26,94.11,254.30,0.57,0.00,0.10,6.77,15.84,13.44,1.59,1.51,1.52,44.80,83.75,53.90,77.43,111900.00,232594.00,10.24,0.00,141.40,4463.00,8610.00,9339.00,1394.00,1043.00,574.26,109.08,52148.00,190222.00,7889274.00,24695063.00,54317.00,0.00,210370.00,2293182.00,4397478.00,4151948.00,871443.00,130539.00,696999.00,4906642.00,5743767.00,3341304.00,5600842.00
2024-03-12,-2.04,-3.33,104.40,254.50,0.54,0.00,0.00,4.75,17.49,9.21,1.20,1.36,1.44,42.22,69.61,57.30,76.10,124163.00,232983.00,9.63,0.00,1.53,3368.00,9458.00,5929.00,1048.00,943.60,595.36,92.71,150435.00,27476.00,9605162.00,21957485.00,47513.00,0.00,147.70,694436.00,2351078.00,1102617.00,227469.00,93983.00,235688.00,4112593.00,6657030.00,3526072.00,8674753.00
2024-03-13,-1.76,-3.81,94.57,263.10,0.31,0.00,0.00,3.81,20.95,12.69,2.20,1.00,1.55,45.78,52.79,50.55,66.26,112809.00,240791.00,5.50,0.00,0.44,2703.00,11331.00,7527.00,1924.00,719.80,619.36,95.49,145362.00,160813.00,9613521.00,24049907.00,32507.00,0.00,32.11,458684.00,2323601.00,1474697.00,272356.00,81378.00,225207.00,4960922.00,5129410.00,3323333.00,4839937.00
2024-03-14,-1.79,-3.37,90.52,257.60,0.59,0.00,0.00,1.08,16.26,7.19,0.36,1.09,1.29,30.11,96.70,43.00,64.30,108204.00,235975.00,10.54,0.00,0.15,762.90,9180.00,4707.00,315.00,781.00,595.02,76.56,78208.00,143213.00,5085470.00,22041457.00,44049.00,0.00,6.52,63901.00,1690060.00,767652.00,34702.00,95231.00,139479.00,2668416.00,6032637.00,2297435.00,2965078.00
2024-03-15,-1.88,-5.03,75.82,240.30,0.57,0.00,0.00,0.98,7.02,4.83,0.85,0.93,1.73,29.42,105.90,50.31,72.40,90027.00,219970.00,10.24,0.00,0.06,694.30,4235.00,3037.00,744.50,664.20,546.74,63.56,8204.00,188375.00,3529022.00,17779895.00,37048.00,0.00,3.47,41441.00,666772.00,270313.00,94388.00,72389.00,182371.00,2451982.00,5862308.00,1588478.00,945490.00
2024-03-16,-1.54,-5.70,77.61,235.60,0.35,0.00,0.00,3.02,7.45,3.20,0.00,1.14,1.23,32.61,80.97,37.15,70.70,91805.00,215919.00,6.35,0.00,0.40,2144.00,3564.00,2083.00,0.00,813.30,581.72,65.99,11317.00,107552.00,4945466.00,15942904.00,21534.00,0.00,34.59,286294.00,747866.00,241173.00,0.00,68345.00,130369.00,2809690.00,4873523.00,1187938.00,2337556.00
2024-03-17,-1.51,-5.84,84.44,240.30,0.35,0.00,0.00,3.38,7.19,1.73,0.77,1.10,0.92,28.29,74.65,39.97,61.39,100849.00,220336.00,6.32,0.00,0.13,2398.00,3898.00,1164.00,674.80,784.50,614.58,62.44,18643.00,142225.00,4837804.00,15916853.00,20592.00,0.00,10.18,259497.00,689977.00,118496.00,80845.00,68342.00,93520.00,2273734.00,4116801.00,1303158.00,2083970.00
2024-03-18,-1.43,-4.47,91.58,266.30,0.59,0.00,0.00,2.98,13.06,4.44,0.71,0.76,1.21,30.40,73.85,46.96,68.66,109393.00,243902.00,10.62,0.00,0.19,2112.00,7465.00,2760.00,620.50,545.70,615.87,74.16,74116.00,221804.00,6252126.00,20078157.00,43148.00,0.00,13.60,248010.00,1198394.00,383248.00,67966.00,56954.00,127641.00,2626801.00,5439554.00,2746640.00,3786969.00
2024-03-19,-1.70,-3.93,88.27,260.20,0.62,0.07,0.00,0.99,8.77,3.42,0.57,0.45,1.51,23.30,107.90,46.29,66.32,105618.00,237885.00,11.23,16.91,0.06,704.00,5451.00,2576.00,497.90,321.90,585.48,64.09,50887.00,159142.00,3946337.00,18900424.00,39433.00,6685.00,0.65,57342.00,930275.00,336813.00,53408.00,35766.00,139599.00,1766370.00,5705618.00,2128062.00,3190648.00
2024-03-20,-1.90,-3.37,68.62,260.10,0.53,0.21,0.00,0.98,9.67,2.64,0.40,0.25,1.11,24.55,107.30,40.45,67.55,82455.00,238122.00,9.49,47.37,0.04,695.60,5968.00,2017.00,350.60,179.70,569.59,61.47,-2813.00,138517.00,2301664.00,19220130.00,33704.00,10715.00,0.68,21995.00,1124305.00,287619.00,36299.00,17491.00,101532.00,1854934.00,4354720.00,1462632.00,660021.00
2024-03-21,-1.75,-3.39,79.31,241.80,0.11,0.00,0.00,1.29,9.11,1.45,0.70,0.60,1.46,27.06,81.27,46.91,72.36,94908.00,221425.00,1.92,0.00,0.07,916.20,5535.00,1074.00,609.10,430.20,581.96,52.94,-1222.00,32833.00,3804483.00,14002518.00,4768.00,0.00,3.94,24523.00,706171.00,100589.00,59988.00,35323.00,126524.00,2062988.00,4226884.00,288120.00,-239876.00
2024-03-22,-1.55,-2.92,82.78,246.50,0.13,0.00,0.01,1.74,8.35,2.49,0.58,0.87,1.54,32.42,60.26,50.43,70.63,98958.00,225859.00,2.36,0.00,16.02,1232.00,5098.00,1757.00,504.30,622.40,602.69,62.04,13296.00,90463.00,5171270.00,15407157.00,7790.00,0.00,1146.00,93307.00,673399.00,230565.00,64912.00,54398.00,134640.00,2639101.00,3749071.00,1580959.00,1252137.00
2024-03-23,-1.63,-2.94,78.33,233.70,0.35,0.13,0.00,0.99,8.95,5.27,0.00,1.13,1.27,24.59,74.68,35.48,60.43,93695.00,214428.00,6.32,28.88,0.00,698.40,5617.00,2913.00,0.00,807.00,611.08,59.37,-2293.00,93101.00,3044998.00,16558080.00,23195.00,11836.00,0.06,20767.00,578709.00,382347.00,0.00,75954.00,103137.00,1620424.00,3319051.00,1178797.00,1337044.00
2024-03-24,-1.66,-1.73,78.53,245.00,0.36,0.44,0.00,0.98,7.85,1.65,0.00,1.08,1.04,21.22,65.99,35.52,59.01,94096.00,224636.00,6.50,100.40,0.01,697.10,4878.00,1346.00,0.00,774.00,633.70,55.36,-31347.00,80019.00,2497921.00,16243355.00,21415.00,29237.00,0.98,22133.00,657124.00,89932.00,0.00,72496.00,89341.00,1411083.00,2692851.00,1173735.00,223707.00
2024-03-25,-1.30,-0.65,87.37,252.50,0.60,0.38,0.01,0.58,19.80,6.27,0.39,1.17,0.99,29.10,59.11,41.02,63.31,105304.00,231962.00,10.83,87.57,11.00,411.60,11023.00,3787.00,338.70,837.80,631.02,68.89,177.70,8422.00,4655874.00,19181885.00,40730.00,30460.00,904.80,29013.00,1672983.00,471063.00,47014.00,92263.00,99749.00,2446215.00,3506438.00,1296430.00,1412228.00
2024-03-26,-1.48,-2.42,90.69,261.30,0.58,0.38,0.00,0.63,20.46,6.99,0.88,1.12,1.47,38.10,44.05,42.43,63.64,109365.00,240139.00,10.43,87.73,4.64,448.40,11327.00,4458.00,773.40,805.10,645.91,95.60,23336.00,110854.00,7127751.00,26951492.00,54875.00,41252.00,546.20,31117.00,2356449.00,857629.00,152237.00,115445.00,247259.00,4027172.00,3684098.00,2360701.00,2005669.00
2024-03-27,-2.10,-1.06,97.40,246.50,0.56,0.36,0.00,0.94,16.39,6.68,0.04,1.14,1.35,32.33,66.65,42.83,62.93,117086.00,226627.00,10.04,83.09,0.01,662.60,9373.00,3839.00,33.46,818.50,625.78,67.93,52464.00,49262.00,4805723.00,18928032.00,40098.00,28840.00,0.87,45811.00,1260849.00,517190.00,6328.00,87631.00,122475.00,2643304.00,4017413.00,1782311.00,1732385.00
2024-03-28,-1.70,-1.31,100.50,234.20,0.73,0.34,0.00,0.00,10.02,8.37,0.00,1.23,1.61,31.41,70.32,42.82,70.61,120690.00,214941.00,13.17,78.64,0.03,0.00,6086.00,4852.00,0.00,877.10,610.62,57.63,21686.00,48435.00,3914877.00,15533470.00,44348.00,23096.00,1.56,0.00,647167.00,490741.00,0.00,81199.00,115899.00,2189507.00,3635984.00,1547468.00,1458296.00
2024-03-29,-1.75,-5.82,91.35,216.00,0.36,0.04,0.00,0.00,10.22,1.78,0.91,1.29,1.40,34.33,45.21,47.78,72.67,109229.00,198836.00,6.45,9.53,0.25,0.00,5294.00,1523.00,793.80,927.00,613.87,57.35,-17971.00,-8898.00,4457019.00,13628814.00,19415.00,2758.00,24.98,0.00,839944.00,128301.00,140527.00,68131.00,150578.00,2700505.00,2469916.00,516531.00,56787.00
2024-03-30,-1.70,-5.68,87.30,221.90,0.36,0.00,0.00,0.00,12.44,1.76,0.71,1.24,0.95,36.31,37.49,47.11,77.38,104189.00,203976.00,6.48,0.00,0.03,0.00,7392.00,1343.00,620.00,889.20,615.22,55.69,-26317.00,-116898.00,4688609.00,13588919.00,18510.00,0.00,1.68,0.00,880686.00,117797.00,62539.00,63751.00,74476.00,2558229.00,2433275.00,138336.00,-437582.00
2024-03-31,-1.78,-5.21,88.92,222.60,0.36,0.00,0.00,0.00,10.54,1.97,1.30,1.24,1.73,32.79,35.69,46.75,70.21,106002.00,204414.00,6.53,0.00,0.58,0.00,5525.00,1666.00,1138.00,886.10,630.31,57.95,5373.00,-32824.00,4854734.00,13087693.00,18607.00,0.00,67.40,0.00,918859.00,198456.00,203544.00,60377.00,196721.00,2423305.00,2472230.00,544873.00,292910.00
2024-04-01,-1.86,-4.81,87.33,225.30,0.36,0.00,0.00,0.00,10.78,2.16,0.22,1.27,1.63,28.01,73.36,41.49,56.92,104163.00,206744.00,6.51,0.00,6.34,0.00,6428.00,1857.00,192.40,912.60,613.43,53.80,25227.00,55060.00,3582620.00,13612424.00,19578.00,0.00,709.20,0.00,834709.00,167432.00,36958.00,68737.00,133471.00,1869825.00,2829318.00,1013217.00,1446105.00
2024-04-02,-1.99,-4.28,83.74,233.60,0.52,0.04,0.00,0.00,11.11,4.86,0.39,1.29,0.93,23.77,111.70,38.43,57.01,99919.00,214115.00,9.35,8.49,0.41,0.00,6771.00,2751.00,338.80,921.60,578.91,45.55,-26504.00,95668.00,2082846.00,13482376.00,30646.00,3269.00,34.14,0.00,774625.00,268900.00,45880.00,68909.00,58423.00,1422091.00,3188528.00,952104.00,493254.00
2024-04-03,-1.63,-2.86,97.93,250.50,0.84,0.35,0.15,0.00,16.97,14.80,2.39,1.25,2.04,44.26,27.87,47.42,66.02,116692.00,229871.00,15.06,81.45,106.30,0.00,8411.00,9636.00,2088.00,898.70,647.19,107.20,116681.00,135795.00,9996126.00,26535016.00,84206.00,37144.00,28036.00,0.00,2500284.00,2245160.00,399591.00,124485.00,374913.00,4497009.00,2907115.00,3461804.00,4695858.00
2024-04-04,-1.87,-2.71,92.63,263.90,0.80,0.07,0.00,0.61,10.19,6.24,0.94,1.24,1.30,30.72,77.88,35.86,49.07,110280.00,242027.00,14.45,15.45,0.01,433.30,5227.00,3557.00,825.00,885.00,640.82,65.64,42447.00,171827.00,4166159.00,19469232.00,57444.00,5568.00,0.32,11578.00,867448.00,445227.00,104736.00,92597.00,98806.00,2151685.00,4508814.00,1778445.00,1059906.00
2024-04-05,-1.49,-2.06,97.52,260.80,0.45,0.00,0.00,0.99,11.54,2.98,0.05,1.18,0.99,26.82,98.19,21.66,41.17,116147.00,239117.00,8.06,0.00,4.90,698.70,5782.00,2231.00,45.60,842.10,650.65,78.07,48249.00,193141.00,4239065.00,22860350.00,33721.00,0.00,3075.00,77779.00,1243282.00,291373.00,15259.00,109018.00,140169.00,1921782.00,6755085.00,1525191.00,1788875.00
2024-04-06,-1.68,-3.41,109.50,245.50,0.36,0.21,0.00,0.51,11.35,3.40,0.69,1.20,1.66,30.43,45.16,26.41,59.86,131277.00,226071.00,6.43,47.61,0.02,363.30,5592.00,2482.00,598.70,860.60,691.53,92.83,64826.00,179959.00,7477989.00,25335440.00,29839.00,32187.00,1.17,35743.00,1482357.00,439130.00,77710.00,134440.00,192055.00,2997403.00,3585070.00,1343314.00,2926458.00
2024-04-07,-1.97,-4.34,104.60,235.40,0.35,0.38,0.00,1.59,11.35,3.12,0.17,1.20,1.38,32.66,41.99,36.71,57.30,125421.00,217457.00,6.36,87.05,0.03,1124.00,5671.00,2230.00,145.40,859.60,676.40,82.50,47181.00,81033.00,6213076.00,22286823.00,26256.00,40638.00,2.23,102801.00,1308835.00,519549.00,16418.00,120845.00,165821.00,3002249.00,2961245.00,1013386.00,1062049.00
2024-04-08,-1.86,-4.99,98.32,250.80,0.46,0.40,0.00,1.77,11.69,6.08,1.61,1.24,1.59,35.46,50.75,46.12,64.34,117978.00,230839.00,8.35,90.89,0.00,1256.00,5786.00,4272.00,1411.00,885.30,643.04,88.89,62411.00,227930.00,7153530.00,24817071.00,42490.00,41030.00,0.00,151265.00,1380617.00,764352.00,188561.00,118452.00,188909.00,3126983.00,3829313.00,2500267.00,3115424.00
2024-04-09,-2.06,-4.77,88.88,243.00,0.87,0.37,0.00,1.82,15.16,3.59,0.94,1.22,1.42,32.20,86.35,42.20,57.11,106925.00,223952.00,15.71,85.81,0.00,1293.00,7506.00,2246.00,825.40,872.30,604.82,68.92,26679.00,56659.00,5218146.00,18477044.00,59886.00,27626.00,0.38,119596.00,1435348.00,284823.00,117413.00,85784.00,141457.00,2952216.00,4960763.00,1236574.00,1193036.00
2024-04-10,-1.56,-6.12,94.70,235.00,0.81,0.34,0.00,1.55,17.08,2.30,1.32,1.27,1.34,31.45,64.95,42.80,68.33,113764.00,216156.00,14.52,79.07,0.01,1097.00,9085.00,1608.00,1151.00,907.90,618.96,66.41,40491.00,-92601.00,6924051.00,14683887.00,49936.00,18009.00,0.62,156152.00,1531697.00,226426.00,152730.00,55618.00,151557.00,2794440.00,4527964.00,650289.00,228580.00
2024-04-11,-1.94,-5.66,94.22,240.30,0.79,0.51,0.02,1.73,18.04,5.23,2.10,1.29,1.54,41.88,33.85,49.61,71.52,113131.00,220782.00,14.28,110.60,29.80,1223.00,9971.00,3605.00,1832.00,923.90,633.52,94.47,83036.00,-75541.00,9807040.00,21414403.00,62901.00,42911.00,1740.00,257417.00,2492654.00,835797.00,359254.00,89044.00,267608.00,5240085.00,3528167.00,901751.00,1013873.00
2024-04-12,-2.32,-4.93,98.66,237.60,0.89,0.72,0.00,1.62,18.81,6.14,2.35,1.27,1.93,42.83,30.02,49.87,67.50,118781.00,218479.00,16.06,148.50,2.22,1149.00,10463.00,4299.00,2053.00,909.60,644.36,88.73,121115.00,2506.00,9733952.00,20411021.00,70412.00,48080.00,110.30,217960.00,2424966.00,837069.00,382637.00,91481.00,255228.00,4172164.00,2836100.00,1068953.00,1327448.00
2024-04-13,-2.07,-5.82,81.72,230.50,0.46,0.50,0.01,2.91,17.62,6.40,1.07,1.24,1.56,43.65,25.70,46.47,66.16,98058.00,211976.00,8.23,112.00,10.66,2065.00,9780.00,4272.00,934.40,886.00,633.29,93.94,91752.00,34458.00,7675590.00,22902035.00,43933.00,37887.00,-41.83,363907.00,2195814.00,1018528.00,154084.00,101278.00,263340.00,3787909.00,2415774.00,1195239.00,1273662.00
2024-04-14,-2.10,-5.87,72.57,230.40,0.35,0.22,0.00,2.78,16.93,6.62,1.94,1.26,1.82,45.87,24.01,46.69,68.23,87257.00,211854.00,6.37,50.74,0.01,1972.00,9389.00,4739.00,1693.00,903.40,621.17,112.44,92014.00,-88817.00,9922974.00,25525218.00,34883.00,11718.00,0.71,478062.00,2954786.00,1212152.00,373992.00,105030.00,358571.00,4993619.00,2540941.00,578854.00,184467.00
2024-04-15,-2.44,-3.61,77.74,243.90,0.27,0.41,0.06,4.61,24.01,10.92,2.13,1.28,1.98,48.71,29.95,44.27,70.51,93506.00,224173.00,4.83,82.25,72.46,3067.00,12831.00,7667.00,1865.00,920.10,620.49,150.89,235086.00,112295.00,13516239.00,35906054.00,30560.00,66900.00,12237.00,962137.00,4894066.00,2389629.00,485056.00,165327.00,476719.00,6262217.00,4057724.00,2623780.00,4098214.00
2024-04-16,-2.40,-3.18,78.81,252.00,0.26,0.73,0.00,3.62,22.35,10.67,1.98,1.24,1.97,56.73,30.52,42.35,62.83,94770.00,231544.00,4.59,152.90,0.01,2348.00,11879.00,7477.00,1733.00,890.40,625.90,141.96,238903.00,167137.00,12477363.00,35535125.00,40635.00,89046.00,2.12,619036.00,3540040.00,2195004.00,337352.00,153072.00,427222.00,6660958.00,4184612.00,3587313.00,4783963.00
2024-04-17,-2.20,-2.94,90.16,259.20,0.68,0.48,0.00,1.28,22.82,6.53,0.67,1.20,1.59,44.56,44.94,39.07,52.52,107989.00,238257.00,12.29,107.50,0.00,907.40,12436.00,4475.00,585.20,858.60,652.26,119.62,228194.00,252530.00,11195350.00,30523639.00,82974.00,52495.00,0.12,158604.00,2921001.00,1013466.00,91634.00,132617.00,252523.00,4759125.00,5464931.00,3924638.00,5037049.00
2024-04-18,-2.28,-2.55,88.55,251.50,0.67,0.77,0.01,1.26,21.59,4.74,0.17,1.24,2.24,36.23,74.74,39.69,48.23,106067.00,231131.00,12.12,159.90,8.62,893.00,11933.00,3236.00,152.40,887.40,625.40,105.46,133063.00,140747.00,8837541.00,27674105.00,72429.00,82166.00,801.30,150704.00,2749547.00,674916.00,24999.00,126852.00,351703.00,3854991.00,7320449.00,2642136.00,2916952.00
2024-04-19,-1.93,-1.87,84.49,250.90,0.65,0.61,0.00,1.55,14.96,2.02,0.00,1.27,1.59,29.84,77.07,36.19,60.49,101025.00,230469.00,11.76,124.40,0.04,1097.00,8746.00,1497.00,0.00,907.00,616.47,86.94,33987.00,23806.00,7385193.00,22424841.00,57174.00,43882.00,0.06,101802.00,1682545.00,248766.00,0.00,95014.00,197386.00,3319286.00,6323082.00,799526.00,780537.00
2024-04-20,-1.86,-1.95,79.31,246.60,0.14,0.00,0.00,1.44,12.09,1.89,0.87,1.24,1.50,30.33,71.25,34.48,48.01,94983.00,226701.00,2.54,0.00,0.04,1022.00,7100.00,1396.00,761.60,889.80,633.58,84.30,8986.00,105309.00,6020111.00,21345798.00,12152.00,0.00,3.76,79293.00,1331636.00,216030.00,122054.00,104064.00,194313.00,3255195.00,5801114.00,1468322.00,1238024.00
2024-04-21,-1.85,-5.52,85.66,241.10,0.12,0.11,0.00,1.54,14.01,4.40,0.98,1.28,1.44,34.81,44.16,40.23,50.96,102748.00,221554.00,2.09,25.69,0.00,1090.00,8237.00,3065.00,854.80,915.10,659.29,89.74,33542.00,221889.00,7839004.00,21288705.00,9383.00,13327.00,0.13,138440.00,1738713.00,616399.00,144997.00,102249.00,227069.00,3694296.00,4128190.00,1573165.00,1499373.00
2024-04-22,-2.22,-3.50,85.28,239.90,0.27,0.18,0.00,2.72,18.01,7.55,1.22,1.20,1.83,39.99,53.35,42.82,66.56,102171.00,219963.00,4.79,41.41,5.03,1926.00,10301.00,5241.00,1066.00,859.80,615.29,99.17,91120.00,68972.00,8968227.00,23761702.00,34473.00,12825.00,720.20,353662.00,2474949.00,1255634.00,199195.00,94115.00,347507.00,4307870.00,4609066.00,1333814.00,1162251.00
2024-04-23,-2.28,-5.33,75.96,229.50,0.56,0.00,0.00,2.01,8.05,3.75,0.00,1.21,1.78,21.98,118.70,37.94,62.57,91216.00,210895.00,10.00,0.00,0.00,1427.00,5014.00,2696.00,0.00,864.10,560.98,57.16,-20676.00,57106.00,1411558.00,18314862.00,40470.00,0.00,-0.05,23666.00,845504.00,435948.00,0.00,86176.00,172970.00,1692673.00,3458861.00,774816.00,-41135.00
2024-04-24,-2.47,-3.94,77.30,230.30,0.10,0.33,0.00,1.74,9.00,6.82,0.86,1.25,1.79,27.83,109.60,41.34,55.54,92800.00,211346.00,1.81,59.08,0.00,1235.00,5847.00,4968.00,748.00,896.70,570.35,67.52,5047.00,126550.00,3917958.00,18393542.00,7221.00,29467.00,0.00,70844.00,1003652.00,856918.00,100260.00,90412.00,201794.00,2242709.00,5194386.00,1346009.00,1236536.00
