Time,Solar (Rooftop) - MW,Solar (Utility) - MW,Wind - MW,Battery (Discharging) - MW,Gas (Reciprocating) - MW,Gas (OCGT) - MW,Gas (CCGT) - MW,Gas (Steam) - MW,Distillate - MW,Imports - MW,Exports - MW,Battery (Charging) - MW,Temperature - C,Price - AUD/MWh
2019-12-20 23:10,0.00,-0.20,781.94,0.00,36.13,210.89,510.15,345.67,0.02,0.00,-147.45,-1.98,22.00,72.23
2019-12-20 23:15,0.00,-0.20,844.78,12.32,37.40,173.25,507.80,344.57,0.02,0.00,-209.40,-1.95,21.85,72.23
2019-12-20 23:20,0.00,-0.20,916.42,0.00,36.84,173.85,525.22,322.59,0.02,0.00,-278.58,-38.32,21.70,72.23
2019-12-20 23:25,0.00,-0.20,874.13,19.70,37.87,174.04,511.84,363.02,0.02,0.00,-274.51,-2.03,21.55,72.23
2019-12-20 23:30,0.00,-0.20,820.12,0.00,36.96,173.76,513.55,394.06,0.02,0.00,-271.95,-2.00,21.40,86.73
2019-12-20 23:35,0.00,-0.20,830.33,0.00,50.77,154.27,543.44,439.55,0.02,0.00,-362.55,-0.11,21.28,86.73
2019-12-20 23:40,0.00,-0.20,832.78,0.00,50.90,65.70,584.70,491.83,0.02,0.00,-336.28,-0.31,21.17,86.73
2019-12-20 23:45,0.00,-0.20,823.59,0.00,50.23,65.70,625.73,420.74,0.02,0.00,-272.71,-0.07,21.05,86.73
2019-12-20 23:50,0.00,-0.20,801.65,0.20,50.46,65.60,636.63,349.19,0.02,0.00,-250.24,-0.14,20.93,86.73
2019-12-20 23:55,0.00,-0.20,771.97,0.20,42.42,65.50,635.04,337.57,0.02,0.00,-188.06,-0.04,20.82,86.73
2019-12-21 00:00,0.00,-0.20,788.44,0.30,50.54,65.40,635.17,315.73,0.02,0.00,-78.78,-0.11,20.70,62.14
2019-12-21 00:05,0.00,-0.20,788.88,0.20,50.66,57.50,633.03,327.60,0.02,0.00,-18.84,-0.10,20.63,62.14
2019-12-21 00:10,0.00,-0.20,777.38,0.20,36.94,44.10,602.49,291.13,0.02,68.11,0.00,-0.06,20.57,62.14
2019-12-21 00:15,0.00,-0.20,735.80,27.56,35.98,44.30,577.70,290.91,0.02,133.56,0.00,0.00,20.50,62.14
2019-12-21 00:20,0.00,-0.20,690.80,9.90,36.38,43.90,512.91,302.97,0.02,231.16,0.00,-0.13,20.43,62.14
2019-12-21 00:25,0.00,-0.20,706.55,0.00,35.55,44.40,473.68,291.43,0.02,191.60,0.00,-0.05,20.37,62.14
2019-12-21 00:30,0.00,-0.20,712.66,0.00,35.97,44.50,476.09,291.69,0.02,168.97,0.00,-0.94,20.30,69.68
2019-12-21 00:35,0.00,-0.20,681.89,19.80,20.42,37.30,516.80,307.55,0.02,130.63,0.00,-0.02,20.22,69.68
2019-12-21 00:40,0.00,-0.20,676.01,7.40,20.66,9.30,566.12,256.06,0.02,185.40,0.00,-0.22,20.13,69.68
2019-12-21 00:45,0.00,-0.20,653.79,28.30,21.67,0.00,537.76,243.78,0.02,179.14,0.00,-0.24,20.05,69.68
2019-12-21 00:50,0.00,-0.20,631.85,13.31,21.62,0.00,545.21,250.01,0.02,192.58,0.00,0.00,19.97,69.68
