date,Solar (Rooftop) -  MW,Solar (Utility) -  MW,Wind -  MW,Battery (Discharging) -  MW,Gas (Reciprocating) -  MW,Gas (OCGT) -  MW,Gas (CCGT) -  MW,Gas (Steam) -  MW,Distillate -  MW,Imports -  MW,Exports -  MW,Battery (Charging) -  MW,Temperature - C,Price - AUD/MWh
2019-12-28 12:20,846.55,218.33,296.51,1.41,28.26,0.00,607.38,235.59,0.02,125.71,0.00,-0.13,32.07,79.72
2019-12-28 12:25,848.95,218.50,300.74,0.00,28.06,0.00,607.83,274.11,0.02,157.25,0.00,-0.05,31.98,79.72
2019-12-28 12:30,851.36,218.51,292.89,0.00,27.86,0.00,586.82,231.38,0.02,125.57,0.00,-16.37,31.90,70.80
2019-12-28 12:35,852.86,218.82,294.11,0.00,60.01,0.00,603.51,245.26,0.02,156.26,0.00,-17.11,31.88,70.80
2019-12-28 12:40,854.35,219.61,292.86,0.00,60.46,3.90,570.25,240.85,0.02,191.96,0.00,-10.13,31.87,70.80
2019-12-28 12:45,855.85,218.26,295.67,0.00,29.72,42.92,532.66,242.24,0.02,242.26,0.00,-15.33,31.85,70.80
2019-12-28 12:50,857.35,217.71,304.97,0.30,23.58,57.70,498.78,235.77,0.02,207.26,0.00,-0.07,31.83,70.80
2019-12-28 12:55,858.84,217.18,269.90,5.30,59.40,58.42,497.52,243.00,0.02,219.14,0.00,-0.16,31.82,70.80
2019-12-28 13:00,860.34,217.09,251.21,5.50,69.76,60.95,529.34,269.74,0.02,256.99,0.00,-0.07,31.80,75.00
2019-12-28 13:05,860.03,217.72,255.38,28.40,69.64,62.85,552.69,271.27,0.02,203.71,0.00,-0.15,32.20,75.00
2019-12-28 13:10,859.71,218.25,248.00,1.20,69.06,63.08,581.03,245.56,0.02,205.65,0.00,-0.14,32.60,75.00
2019-12-28 13:15,859.40,217.43,238.32,0.60,69.05,62.57,606.83,249.66,0.02,163.15,0.00,-0.16,33.00,75.00
2019-12-28 13:20,859.09,217.15,240.98,14.71,69.61,62.88,625.82,264.64,0.02,158.97,0.00,0.00,33.40,75.00
2019-12-28 13:25,858.77,217.67,221.69,0.00,69.46,62.94,623.93,248.64,0.02,150.33,0.00,-8.10,33.80,75.00
2019-12-28 13:30,858.46,217.98,207.31,0.00,69.26,62.50,625.97,259.09,0.02,168.63,0.00,-0.07,34.20,85.83
2019-12-28 13:35,854.15,217.40,205.00,0.00,69.37,62.73,628.33,256.49,0.02,205.56,0.00,-5.31,34.72,85.83
2019-12-28 13:40,849.84,216.88,246.87,0.00,68.71,61.99,628.46,274.19,0.02,173.51,0.00,-0.47,35.23,85.83
2019-12-28 13:45,845.54,216.35,252.88,0.00,84.26,61.98,628.27,283.76,0.02,66.47,0.00,-0.57,35.75,85.83
2019-12-28 13:50,841.23,216.36,242.91,0.00,123.89,61.79,627.48,271.15,0.02,100.63,0.00,-0.58,36.27,85.83
2019-12-28 13:55,836.92,216.09,229.21,15.20,154.96,61.78,628.07,293.34,0.02,133.88,0.00,-0.08,36.78,85.83
2019-12-28 14:00,832.61,216.35,243.48,0.80,154.22,61.94,628.32,288.51,0.02,68.85,0.00,-0.11,37.30,86.64
2019-12-28 14:05,829.32,216.87,227.09,0.04,154.83,61.48,627.79,333.84,0.02,104.35,0.00,-2.40,37.23,86.64
2019-12-28 14:10,826.04,217.26,218.31,4.10,155.63,61.09,627.55,294.72,0.02,113.76,0.00,-0.13,37.17,86.64
2019-12-28 14:15,822.75,217.28,222.22,5.30,152.51,61.54,625.68,333.03,0.02,73.42,0.00,-0.05,37.10,86.64
2019-12-28 14:20,819.47,216.63,234.48,0.00,154.21,61.19,627.20,371.25,0.02,160.82,0.00,-12.69,37.03,86.64
2019-12-28 14:25,816.19,214.70,278.08,13.60,106.80,61.14,624.28,344.53,0.02,167.48,0.00,-0.11,36.97,86.64
2019-12-28 14:30,812.90,216.08,278.10,0.00,100.11,60.77,624.93,302.88,0.02,167.48,0.00,-0.27,36.90,86.33
2019-12-28 14:35,807.13,216.06,273.74,29.73,96.13,61.15,622.69,312.27,0.02,200.11,0.00,0.00,36.97,86.33
2019-12-28 14:40,801.36,215.95,312.50,5.70,108.95,60.82,623.49,294.31,0.02,187.15,0.00,-0.19,37.03,86.33
2019-12-28 14:45,795.59,215.74,302.85,0.00,90.67,60.55,623.05,273.01,0.02,167.49,0.00,-6.71,37.10,86.33
2019-12-28 14:50,789.81,216.12,293.03,30.00,103.52,60.27,622.33,309.61,0.02,128.23,0.00,-0.03,37.17,86.33
2019-12-28 14:55,784.04,215.97,293.14,28.70,153.77,59.96,622.80,332.70,0.02,102.74,0.00,-0.06,37.23,86.33
2019-12-28 15:00,778.27,215.68,312.90,20.30,153.02,60.72,623.20,381.52,0.02,55.15,0.00,-0.07,37.30,86.49
2019-12-28 15:05,770.72,214.84,308.32,4.10,153.64,60.88,623.70,456.64,0.02,159.42,0.00,-0.05,37.13,86.49
2019-12-28 15:10,763.16,212.84,313.40,33.56,69.00,60.59,623.75,431.21,0.02,167.49,0.00,-0.09,36.97,86.49
2019-12-28 15:15,755.61,213.88,302.45,0.00,100.62,60.61,625.71,383.75,0.02,68.85,0.00,-21.08,36.80,86.49
2019-12-28 15:20,748.06,212.97,286.52,0.00,153.37,60.35,624.68,434.51,0.02,167.51,0.00,-17.04,36.63,86.49
2019-12-28 15:25,740.50,213.79,327.35,13.84,140.28,60.37,622.48,399.98,0.02,103.51,0.00,-0.08,36.47,86.49
2019-12-28 15:30,732.95,211.88,337.06,16.35,151.38,60.07,622.83,462.72,0.02,167.51,0.00,-0.01,36.30,86.36
2019-12-28 15:35,722.17,212.95,344.55,0.58,83.68,88.97,624.78,400.78,0.02,206.77,0.00,-16.88,36.00,86.36
2019-12-28 15:40,711.40,211.91,325.56,0.50,125.99,90.81,623.69,350.53,0.02,200.04,0.00,-0.08,35.70,86.36
2019-12-28 15:45,700.62,212.39,273.14,31.43,154.24,91.53,623.61,315.22,0.02,185.80,0.00,0.00,35.40,86.36
2019-12-28 15:50,689.85,212.95,326.00,22.13,153.23,121.75,623.79,362.25,0.02,204.17,0.00,-0.01,35.10,86.36
2019-12-28 15:55,679.07,212.27,346.88,0.04,153.26,169.12,625.88,312.47,0.02,167.54,0.00,0.00,34.80,86.36
2019-12-28 16:00,668.30,213.71,395.93,0.09,135.45,204.71,623.54,272.52,0.02,167.55,0.00,-0.08,34.50,76.33
2019-12-28 16:05,655.92,215.70,466.26,0.84,116.58,209.68,623.35,288.50,0.02,131.90,0.00,-0.03,0.00,76.33
2019-12-28 16:10,643.53,211.26,479.71,0.02,118.04,206.93,608.83,249.54,0.02,100.76,0.00,-29.32,0.00,76.33
2019-12-28 16:15,631.15,182.99,602.34,0.00,71.89,205.93,622.81,252.75,0.02,78.31,0.00,-2.51,0.00,76.33
2019-12-28 16:20,618.77,196.07,654.03,0.08,70.76,205.73,621.57,251.52,0.02,109.66,0.00,-0.50,0.00,76.33
2019-12-28 16:25,606.38,210.47,701.39,6.01,19.97,205.54,590.65,243.52,0.02,61.30,0.00,-0.09,0.00,76.33
2019-12-28 16:30,594.00,202.31,693.79,0.10,56.09,207.63,586.44,246.05,0.02,154.77,0.00,-0.11,0.00,76.33
2019-12-28 16:35,575.70,205.90,677.21,38.83,20.66,204.74,559.77,236.41,0.02,145.91,0.00,-0.12,0.00,76.33
2019-12-28 16:40,557.40,199.29,678.51,1.10,58.99,207.54,556.16,243.58,0.02,191.27,0.00,0.00,0.00,76.33
